Uniq Id,Crawl Timestamp,Pageurl,Pdp Url,Product Id,Product Name,List Price,Sale Price,Discount Percentage,Brand,Product Rank,Size,Availability,Product Description,Seller,Category Url,Input Seed Url,Color,Average Rating,Total Number Of Ratings,Type,Sleeve,Fit,Fabric Or Material,Neck,Pattern,Fabric Care,Closure,Suitable For,Collar,Ideal For,Rise Style,Leg Style,Ocassion,Length,Sleeve Length,Sleeve Type,Wash Care,Darts,Star1 Count,Star2 Count,Star3 Count,Star4 Count,Star5 Count,Gender,Fulfilled By,Best Seller Rank 1,Best Seller Rank 2,Date First Available,Sub Category 1,Sub Category 2,Sub Category 3,Sub Category 4,Sub Category 5,Image 1,Image 2,Image 3,Billing Id,Variant
PROD100282,2023-11-22T00:00:00,https://myntra.com/product/100282,https://myntra.com/product/100282/details,100282,Libas Purple Solid Crop Top,3879,2327,40,Libas,1.41,28,In Stock,Sophisticated top with contemporary appeal. Premium fabric ensures lasting quality and comfort.,Libas Official Store,https://myntra.com/tops,https://myntra.com/tops,Purple,4.1,4258,Crop Top,Sleeveless,Relaxed,Cotton Blend,Round Neck,Solid,Machine Wash,,Party,,Women,,,Party,,Sleeveless,Set-In,"Machine wash cold, tumble dry low",,129,298,638,1064,2129,Women,,473,,,Tops,Crop Top,Women,Party,,https://assets.myntra.com/images/100282/1.jpg,https://assets.myntra.com/images/100282/2.jpg,https://assets.myntra.com/images/100282/3.jpg,BILL100282,Purple
PROD100283,2023-11-22T00:00:00,https://myntra.com/product/100283,https://myntra.com/product/100283/details,100283,Sassafras Pink Solid Straight Kurta,2559,1228,52,Sassafras,89.61,30,In Stock,Versatile kurta suitable for various festive events. The elegant design pairs beautifully with traditional bottoms.,Sassafras Official Store,https://myntra.com/kurtas,https://myntra.com/kurtas,Pink,3.1,1765,Straight Kurta,3/4 Sleeve,Relaxed,Viscose,V-Neck,Solid,Machine Wash,,Ethnic,,Women,,,Ethnic,Knee Length,3/4 Sleeve,Set-In,"Machine wash cold, tumble dry low",,55,123,264,441,882,Women,,760,,,Kurtas,Straight Kurta,Women,Ethnic,,https://assets.myntra.com/images/100283/1.jpg,https://assets.myntra.com/images/100283/2.jpg,https://assets.myntra.com/images/100283/3.jpg,BILL100283,Pink
PROD100284,2023-11-26T00:00:00,https://myntra.com/product/100284,https://myntra.com/product/100284/details,100284,Biba Purple Solid Tunic Top,1228,945,23,Biba,65.16,30,In Stock,Stylish top offering both comfort and sophistication. Quality fabric maintains its shape and color.,Biba Official Store,https://myntra.com/tops,https://myntra.com/tops,Purple,5.0,4242,Tunic Top,Short Sleeve,Slim,Viscose,Boat Neck,Solid,Machine Wash,,Office,,Women,,,Office,,Short Sleeve,Set-In,"Machine wash cold, tumble dry low",,129,296,636,1060,2121,Women,Myntra,15,,,Tops,Tunic Top,Women,Office,,https://assets.myntra.com/images/100284/1.jpg,https://assets.myntra.com/images/100284/2.jpg,https://assets.myntra.com/images/100284/3.jpg,BILL100284,Purple
PROD100285,2023-11-17T00:00:00,https://myntra.com/product/100285,https://myntra.com/product/100285/details,100285,Only Pink Solid Shift Dress,1210,520,57,Only,53.78,36,In Stock,Sophisticated dress suitable for formal events. Features elegant styling with quality construction.,Only Official Store,https://myntra.com/dresses,https://myntra.com/dresses,Pink,3.3,3184,Shift Dress,Sleeveless,Slim,Rayon,Boat Neck,Solid,Machine Wash,,Casual,,Women,,,Casual,Maxi,Sleeveless,Set-In,"Machine wash cold, tumble dry low",,97,222,477,796,1592,Women,,455,,,Dresses,Shift Dress,Women,Casual,,https://assets.myntra.com/images/100285/1.jpg,https://assets.myntra.com/images/100285/2.jpg,https://assets.myntra.com/images/100285/3.jpg,BILL100285,Pink
PROD100286,2023-11-18T00:00:00,https://myntra.com/product/100286,https://myntra.com/product/100286/details,100286,Fabindia Red Striped Maxi Dress,2556,1610,37,Fabindia,86.55,38,In Stock,"Versatile dress essential for every wardrobe. Beautiful detailing with comfortable, breathable fabric.",Fabindia Official Store,https://myntra.com/dresses,https://myntra.com/dresses,Red,5.0,2818,Maxi Dress,3/4 Sleeve,Regular,Polyester,Boat Neck,Striped,Machine Wash,,Festive,,Women,,,Festive,Maxi,3/4 Sleeve,Set-In,"Machine wash cold, tumble dry low",,86,197,422,704,1409,Women,Myntra,,,,Dresses,Maxi Dress,Women,Festive,,https://assets.myntra.com/images/100286/1.jpg,https://assets.myntra.com/images/100286/2.jpg,https://assets.myntra.com/images/100286/3.jpg,BILL100286,Red
PROD100287,2023-11-23T00:00:00,https://myntra.com/product/100287,https://myntra.com/product/100287/details,100287,AND Blue Washed Skinny Jeans,1944,602,69,AND,8.88,32,Out of Stock,Comfortable jeans crafted from premium denim. The perfect balance of style and functionality.,AND Official Store,https://myntra.com/jeans,https://myntra.com/jeans,Blue,4.4,238,Skinny Jeans,,Relaxed,Stretch Denim,,Washed,Machine Wash,Button,Everyday,,Women,Mid Rise,Straight,Everyday,,,,"Machine wash cold, tumble dry low",,9,16,35,59,119,Women,,,,,Jeans,Skinny Jeans,Women,Everyday,,https://assets.myntra.com/images/100287/1.jpg,https://assets.myntra.com/images/100287/2.jpg,https://assets.myntra.com/images/100287/3.jpg,BILL100287,Blue
PROD100288,2023-11-17T00:00:00,https://myntra.com/product/100288,https://myntra.com/product/100288/details,100288,Only Maroon Embroidered Straight Kurta,2836,2155,24,Only,29.77,38,In Stock,Versatile kurta suitable for various festive events. The elegant design pairs beautifully with traditional bottoms.,Only Official Store,https://myntra.com/kurtas,https://myntra.com/kurtas,Maroon,4.4,4196,Straight Kurta,3/4 Sleeve,Regular,Viscose,Round Neck,Embroidered,Machine Wash,,Ethnic,,Women,,,Ethnic,Knee Length,3/4 Sleeve,Set-In,"Machine wash cold, tumble dry low",,127,293,629,1049,2098,Women,,973,,,Kurtas,Straight Kurta,Women,Ethnic,,https://assets.myntra.com/images/100288/1.jpg,https://assets.myntra.com/images/100288/2.jpg,https://assets.myntra.com/images/100288/3.jpg,BILL100288,Maroon
PROD100289,2023-11-02T00:00:00,https://myntra.com/product/100289,https://myntra.com/product/100289/details,100289,Only Light Blue Distressed Straight Fit Jeans,1805,685,62,Only,37.87,28,Out of Stock,Classic denim jeans with modern appeal. Quality fabric maintains shape while offering comfortable stretch.,Only Official Store,https://myntra.com/jeans,https://myntra.com/jeans,Light Blue,3.1,2044,Straight Fit Jeans,,Regular,Stretch Denim,,Distressed,Machine Wash,Button,Casual,,Women,Low Rise,Straight,Casual,,,,"Machine wash cold, tumble dry low",,62,143,306,511,1022,Women,,,,,Jeans,Straight Fit Jeans,Women,Casual,,https://assets.myntra.com/images/100289/1.jpg,https://assets.myntra.com/images/100289/2.jpg,https://assets.myntra.com/images/100289/3.jpg,BILL100289,Light Blue
PROD100290,2023-11-03T00:00:00,https://myntra.com/product/100290,https://myntra.com/product/100290/details,100290,W for Woman Red Abstract Flared Kurta,2861,1602,44,W for Woman,19.66,37,In Stock,Graceful kurta ideal for cultural celebrations. The vibrant print adds a touch of elegance to your ensemble.,W for Woman Official Store,https://myntra.com/kurtas,https://myntra.com/kurtas,Red,3.0,4029,Flared Kurta,3/4 Sleeve,Relaxed,Rayon,V-Neck,Abstract,Machine Wash,,Ethnic,,Women,,,Ethnic,Knee Length,3/4 Sleeve,Set-In,"Machine wash cold, tumble dry low",,122,282,604,1007,2014,Women,,,,,Kurtas,Flared Kurta,Women,Ethnic,,https://assets.myntra.com/images/100290/1.jpg,https://assets.myntra.com/images/100290/2.jpg,https://assets.myntra.com/images/100290/3.jpg,BILL100290,Red
PROD100291,2023-11-11T00:00:00,https://myntra.com/product/100291,https://myntra.com/product/100291/details,100291,W for Woman White Abstract Maxi Dress,4294,3735,13,W for Woman,72.35,28,In Stock,Stunning dress perfect for special occasions. Features flowing silhouette with comfortable fabric.,W for Woman Official Store,https://myntra.com/dresses,https://myntra.com/dresses,White,3.8,3181,Maxi Dress,Long Sleeve,Slim,Cotton Blend,Round Neck,Abstract,Machine Wash,,Party,,Women,,,Party,Maxi,Long Sleeve,Set-In,"Machine wash cold, tumble dry low",,97,222,477,795,1590,Women,,,,,Dresses,Maxi Dress,Women,Party,,https://assets.myntra.com/images/100291/1.jpg,https://assets.myntra.com/images/100291/2.jpg,https://assets.myntra.com/images/100291/3.jpg,BILL100291,White
PROD100292,2023-11-25T00:00:00,https://myntra.com/product/100292,https://myntra.com/product/100292/details,100292,Forever 21 Green Printed Peplum Top,3394,1798,47,Forever 21,27.07,31,In Stock,Contemporary top ideal for casual outings. The elegant design pairs well with jeans or skirts.,Forever 21 Official Store,https://myntra.com/tops,https://myntra.com/tops,Green,4.8,3491,Peplum Top,Sleeveless,Relaxed,Rayon,Boat Neck,Printed,Machine Wash,,Party,,Women,,,Party,,Sleeveless,Set-In,"Machine wash cold, tumble dry low",,107,244,523,872,1745,Women,,,,,Tops,Peplum Top,Women,Party,,https://assets.myntra.com/images/100292/1.jpg,https://assets.myntra.com/images/100292/2.jpg,https://assets.myntra.com/images/100292/3.jpg,BILL100292,Green
PROD100293,2023-11-27T00:00:00,https://myntra.com/product/100293,https://myntra.com/product/100293/details,100293,Only Green Striped Peplum Top,3208,898,72,Only,45.0,35,Out of Stock,Contemporary top ideal for casual outings. The elegant design pairs well with jeans or skirts.,Only Official Store,https://myntra.com/tops,https://myntra.com/tops,Green,4.0,3444,Peplum Top,Short Sleeve,Regular,Rayon,High Neck,Striped,Machine Wash,,Casual,,Women,,,Casual,,Short Sleeve,Set-In,"Machine wash cold, tumble dry low",,104,241,516,861,1722,Women,Myntra,948,,,Tops,Peplum Top,Women,Casual,,https://assets.myntra.com/images/100293/1.jpg,https://assets.myntra.com/images/100293/2.jpg,https://assets.myntra.com/images/100293/3.jpg,BILL100293,Green
PROD100294,2023-11-24T00:00:00,https://myntra.com/product/100294,https://myntra.com/product/100294/details,100294,Global Desi Green Solid A-Line Kurta,3769,1055,72,Global Desi,60.32,28,In Stock,Stunning kurta designed for special occasions. Features beautiful embellishments with flattering silhouette.,Global Desi Official Store,https://myntra.com/kurtas,https://myntra.com/kurtas,Green,3.7,3069,A-Line Kurta,Short Sleeve,Regular,Cotton Blend,Boat Neck,Solid,Machine Wash,,Casual,,Women,,,Casual,Ankle Length,Short Sleeve,Set-In,"Machine wash cold, tumble dry low",,94,214,460,767,1534,Women,,567,,,Kurtas,A-Line Kurta,Women,Casual,,https://assets.myntra.com/images/100294/1.jpg,https://assets.myntra.com/images/100294/2.jpg,https://assets.myntra.com/images/100294/3.jpg,BILL100294,Green
PROD100295,2023-11-03T00:00:00,https://myntra.com/product/100295,https://myntra.com/product/100295/details,100295,Cottinfab Maroon Abstract Straight Kurta,3174,983,69,Cottinfab,46.25,35,In Stock,Graceful kurta ideal for cultural celebrations. The vibrant print adds a touch of elegance to your ensemble.,Cottinfab Official Store,https://myntra.com/kurtas,https://myntra.com/kurtas,Maroon,4.0,2131,Straight Kurta,3/4 Sleeve,Relaxed,Cotton,Boat Neck,Abstract,Machine Wash,,Ethnic,,Women,,,Ethnic,Calf Length,3/4 Sleeve,Set-In,"Machine wash cold, tumble dry low",,66,149,319,532,1065,Women,Myntra,883,,,Kurtas,Straight Kurta,Women,Ethnic,,https://assets.myntra.com/images/100295/1.jpg,https://assets.myntra.com/images/100295/2.jpg,https://assets.myntra.com/images/100295/3.jpg,BILL100295,Maroon
PROD100296,2023-11-20T00:00:00,https://myntra.com/product/100296,https://myntra.com/product/100296/details,100296,Aurelia Purple Abstract Flared Kurta,3001,720,76,Aurelia,35.39,35,In Stock,Contemporary kurta with ethnic charm. Quality fabric ensures comfort during extended wear.,Aurelia Official Store,https://myntra.com/kurtas,https://myntra.com/kurtas,Purple,3.6,3012,Flared Kurta,Long Sleeve,Relaxed,Rayon,Boat Neck,Abstract,Machine Wash,,Ethnic,,Women,,,Ethnic,Ankle Length,Long Sleeve,Set-In,"Machine wash cold, tumble dry low",,92,210,451,753,1506,Women,,975,,,Kurtas,Flared Kurta,Women,Ethnic,,https://assets.myntra.com/images/100296/1.jpg,https://assets.myntra.com/images/100296/2.jpg,https://assets.myntra.com/images/100296/3.jpg,BILL100296,Purple
PROD100297,2023-11-09T00:00:00,https://myntra.com/product/100297,https://myntra.com/product/100297/details,100297,Forever 21 Green Solid Shift Dress,581,296,49,Forever 21,54.58,34,In Stock,Fashionable dress perfect for various occasions. The versatile design transitions from day to evening.,Forever 21 Official Store,https://myntra.com/dresses,https://myntra.com/dresses,Green,4.7,2918,Shift Dress,Short Sleeve,Slim,Cotton Blend,Boat Neck,Solid,Machine Wash,,Party,,Women,,,Party,Maxi,Short Sleeve,Set-In,"Machine wash cold, tumble dry low",,89,204,437,729,1459,Women,Myntra,,,,Dresses,Shift Dress,Women,Party,,https://assets.myntra.com/images/100297/1.jpg,https://assets.myntra.com/images/100297/2.jpg,https://assets.myntra.com/images/100297/3.jpg,BILL100297,Green
PROD100298,2023-11-27T00:00:00,https://myntra.com/product/100298,https://myntra.com/product/100298/details,100298,Sassafras Pink Abstract Straight Kurta,4456,3787,15,Sassafras,89.99,37,In Stock,Sophisticated kurta offering timeless appeal. Premium fabric with exquisite craftsmanship.,Sassafras Official Store,https://myntra.com/kurtas,https://myntra.com/kurtas,Pink,3.8,2553,Straight Kurta,Long Sleeve,Regular,Viscose,Mandarin Collar,Abstract,Machine Wash,,Casual,,Women,,,Casual,Ankle Length,Long Sleeve,Set-In,"Machine wash cold, tumble dry low",,79,178,382,638,1276,Women,,,,,Kurtas,Straight Kurta,Women,Casual,,https://assets.myntra.com/images/100298/1.jpg,https://assets.myntra.com/images/100298/2.jpg,https://assets.myntra.com/images/100298/3.jpg,BILL100298,Pink
PROD100299,2023-11-27T00:00:00,https://myntra.com/product/100299,https://myntra.com/product/100299/details,100299,W for Woman Blue Embroidered Straight Kurta,3019,664,78,W for Woman,61.68,36,In Stock,"Elegant kurta combining traditional design with modern sensibilities. Crafted from soft, breathable material.",W for Woman Official Store,https://myntra.com/kurtas,https://myntra.com/kurtas,Blue,4.4,4354,Straight Kurta,Short Sleeve,Regular,Cotton,Boat Neck,Embroidered,Machine Wash,,Festive,,Women,,,Festive,Ankle Length,Short Sleeve,Set-In,"Machine wash cold, tumble dry low",,132,304,653,1088,2177,Women,,,,,Kurtas,Straight Kurta,Women,Festive,,https://assets.myntra.com/images/100299/1.jpg,https://assets.myntra.com/images/100299/2.jpg,https://assets.myntra.com/images/100299/3.jpg,BILL100299,Blue
PROD100300,2023-11-18T00:00:00,https://myntra.com/product/100300,https://myntra.com/product/100300/details,100300,Biba Purple Printed Flared Kurta,3748,2623,30,Biba,18.95,31,In Stock,"Elegant kurta combining traditional design with modern sensibilities. Crafted from soft, breathable material.",Biba Official Store,https://myntra.com/kurtas,https://myntra.com/kurtas,Purple,4.4,4228,Flared Kurta,Long Sleeve,Relaxed,Cotton Blend,Boat Neck,Printed,Machine Wash,,Festive,,Women,,,Festive,Ankle Length,Long Sleeve,Set-In,"Machine wash cold, tumble dry low",,128,295,634,1057,2114,Women,Myntra,340,,,Kurtas,Flared Kurta,Women,Festive,,https://assets.myntra.com/images/100300/1.jpg,https://assets.myntra.com/images/100300/2.jpg,https://assets.myntra.com/images/100300/3.jpg,BILL100300,Purple
PROD100301,2023-11-25T00:00:00,https://myntra.com/product/100301,https://myntra.com/product/100301/details,100301,Zara Red Solid Crop Top,1007,714,29,Zara,87.65,33,In Stock,Stylish top offering both comfort and sophistication. Quality fabric maintains its shape and color.,Zara Official Store,https://myntra.com/tops,https://myntra.com/tops,Red,3.6,1754,Crop Top,Sleeveless,Regular,Viscose,Boat Neck,Solid,Machine Wash,,Party,,Women,,,Party,,Sleeveless,Set-In,"Machine wash cold, tumble dry low",,54,122,263,438,877,Women,,,,,Tops,Crop Top,Women,Party,,https://assets.myntra.com/images/100301/1.jpg,https://assets.myntra.com/images/100301/2.jpg,https://assets.myntra.com/images/100301/3.jpg,BILL100301,Red
PROD100302,2023-11-25T00:00:00,https://myntra.com/product/100302,https://myntra.com/product/100302/details,100302,H&M Black Abstract Straight Kurta,2458,1941,21,H&M,16.14,28,In Stock,Stunning kurta designed for special occasions. Features beautiful embellishments with flattering silhouette.,H&M Official Store,https://myntra.com/kurtas,https://myntra.com/kurtas,Black,3.7,1310,Straight Kurta,3/4 Sleeve,Regular,Rayon,Round Neck,Abstract,Machine Wash,,Casual,,Women,,,Casual,Knee Length,3/4 Sleeve,Set-In,"Machine wash cold, tumble dry low",,41,91,196,327,655,Women,Myntra,161,,,Kurtas,Straight Kurta,Women,Casual,,https://assets.myntra.com/images/100302/1.jpg,https://assets.myntra.com/images/100302/2.jpg,https://assets.myntra.com/images/100302/3.jpg,BILL100302,Black
PROD100303,2023-11-13T00:00:00,https://myntra.com/product/100303,https://myntra.com/product/100303/details,100303,Cottinfab Blue Solid Boyfriend Jeans,3809,2171,43,Cottinfab,94.12,29,In Stock,Stylish denim jeans offering perfect fit and comfort. Features quality construction with modern styling.,Cottinfab Official Store,https://myntra.com/jeans,https://myntra.com/jeans,Blue,4.9,3269,Boyfriend Jeans,,Relaxed,Stretch Denim,,Solid,Machine Wash,Button,Casual,,Women,Low Rise,Straight,Casual,,,,"Machine wash cold, tumble dry low",,100,228,490,817,1634,Women,,,,,Jeans,Boyfriend Jeans,Women,Casual,,https://assets.myntra.com/images/100303/1.jpg,https://assets.myntra.com/images/100303/2.jpg,https://assets.myntra.com/images/100303/3.jpg,BILL100303,Blue
PROD100304,2023-11-26T00:00:00,https://myntra.com/product/100304,https://myntra.com/product/100304/details,100304,H&M White Printed Flared Kurta,3840,1420,63,H&M,27.28,38,In Stock,Contemporary kurta with ethnic charm. Quality fabric ensures comfort during extended wear.,H&M Official Store,https://myntra.com/kurtas,https://myntra.com/kurtas,White,3.0,3564,Flared Kurta,3/4 Sleeve,Regular,Cotton Blend,Boat Neck,Printed,Machine Wash,,Ethnic,,Women,,,Ethnic,Calf Length,3/4 Sleeve,Set-In,"Machine wash cold, tumble dry low",,108,249,534,891,1782,Women,,837,,,Kurtas,Flared Kurta,Women,Ethnic,,https://assets.myntra.com/images/100304/1.jpg,https://assets.myntra.com/images/100304/2.jpg,https://assets.myntra.com/images/100304/3.jpg,BILL100304,White
PROD100305,2023-11-26T00:00:00,https://myntra.com/product/100305,https://myntra.com/product/100305/details,100305,Fabindia Light Blue Washed Boyfriend Jeans,2162,1405,35,Fabindia,92.55,31,In Stock,Contemporary jeans designed for everyday wear. Stretch denim provides flexibility and all-day comfort.,Fabindia Official Store,https://myntra.com/jeans,https://myntra.com/jeans,Light Blue,3.8,4360,Boyfriend Jeans,,Slim,Stretch Denim,,Washed,Machine Wash,Button,Everyday,,Women,High Rise,Bootcut,Everyday,,,,"Machine wash cold, tumble dry low",,131,305,654,1090,2180,Women,,544,,,Jeans,Boyfriend Jeans,Women,Everyday,,https://assets.myntra.com/images/100305/1.jpg,https://assets.myntra.com/images/100305/2.jpg,https://assets.myntra.com/images/100305/3.jpg,BILL100305,Light Blue
PROD100306,2023-11-02T00:00:00,https://myntra.com/product/100306,https://myntra.com/product/100306/details,100306,Vishudh Pink Abstract Maxi Dress,2704,919,66,Vishudh,90.17,28,In Stock,Stunning dress perfect for special occasions. Features flowing silhouette with comfortable fabric.,Vishudh Official Store,https://myntra.com/dresses,https://myntra.com/dresses,Pink,3.1,39,Maxi Dress,Long Sleeve,Slim,Polyester,Round Neck,Abstract,Machine Wash,,Casual,,Women,,,Casual,Midi,Long Sleeve,Set-In,"Machine wash cold, tumble dry low",,4,2,5,9,19,Women,,,,,Dresses,Maxi Dress,Women,Casual,,https://assets.myntra.com/images/100306/1.jpg,https://assets.myntra.com/images/100306/2.jpg,https://assets.myntra.com/images/100306/3.jpg,BILL100306,Pink
